id,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,clase,duration,days_left,price
8763,Indigo,6E-171,Delhi,Late_Night,zero,Early_Morning,Mumbai,Economy,2.17,44,2410
8764,AirAsia,I5-764,Delhi,Early_Morning,zero,Early_Morning,Mumbai,Economy,2.17,44,2410
8765,Indigo,6E-2054,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,44,2410
8766,GO_FIRST,G8-530,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,44,2410
8767,Indigo,6E-5001,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,44,2410
8768,GO_FIRST,G8-334,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,44,2410
8769,Indigo,6E-5329,Delhi,Morning,zero,Morning,Mumbai,Economy,2.17,44,2410
8770,GO_FIRST,G8-354,Delhi,Night,zero,Late_Night,Mumbai,Economy,2.17,44,2410
8771,Indigo,6E-2137,Delhi,Night,zero,Late_Night,Mumbai,Economy,2.17,44,2410
8772,GO_FIRST,G8-2501,Delhi,Late_Night,zero,Early_Morning,Mumbai,Economy,2.25,44,2410
8773,GO_FIRST,G8-336,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,44,2410
8774,GO_FIRST,G8-392,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,44,2410
8775,GO_FIRST,G8-346,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,44,2410
8776,AirAsia,I5-482,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,44,2410
8777,Indigo,6E-6261,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,44,2410
8778,GO_FIRST,G8-330,Delhi,Night,zero,Night,Mumbai,Economy,2.25,44,2410
8779,Indigo,6E-6278,Delhi,Morning,zero,Morning,Mumbai,Economy,2.33,44,2410
8780,GO_FIRST,G8-338,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,44,2410
8781,Indigo,6E-218,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,44,2410
8782,GO_FIRST,G8-323,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,44,2410
8783,Indigo,6E-2081,Delhi,Early_Morning,zero,Early_Morning,Mumbai,Economy,2.42,44,2410
8784,AirAsia,I5-773,Delhi,Evening,one,Late_Night,Mumbai,Economy,6.42,44,2409
8785,AirAsia,I5-881,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,8.75,44,2409
8786,AirAsia,I5-721,Delhi,Night,one,Early_Morning,Mumbai,Economy,10.5,44,2409
8787,AirAsia,I5-1529,Delhi,Morning,one,Night,Mumbai,Economy,11.0,44,2409
8788,AirAsia,I5-773,Delhi,Evening,one,Early_Morning,Mumbai,Economy,11.67,44,2409
8789,AirAsia,I5-740,Delhi,Early_Morning,one,Night,Mumbai,Economy,12.58,44,2409
8790,AirAsia,I5-798,Delhi,Afternoon,one,Late_Night,Mumbai,Economy,13.75,44,2409
8791,AirAsia,I5-775,Delhi,Afternoon,one,Late_Night,Mumbai,Economy,14.08,44,2409
8792,AirAsia,I5-788,Delhi,Night,one,Afternoon,Mumbai,Economy,14.25,44,2409
8793,AirAsia,I5-1529,Delhi,Morning,one,Late_Night,Mumbai,Economy,15.0,44,2409
8794,Indigo,6E-2193,Delhi,Afternoon,one,Evening,Mumbai,Economy,3.83,44,2410
8795,Indigo,6E-184,Delhi,Morning,one,Afternoon,Mumbai,Economy,4.17,44,2410
8796,Indigo,6E-2168,Delhi,Evening,one,Night,Mumbai,Economy,4.42,44,2410
8797,Indigo,6E-2102,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,5.08,44,2410
8798,Indigo,6E-2092,Delhi,Evening,one,Night,Mumbai,Economy,5.33,44,2410
8799,Indigo,6E-2083,Delhi,Early_Morning,one,Morning,Mumbai,Economy,5.42,44,2410
8800,Indigo,6E-2373,Delhi,Afternoon,one,Evening,Mumbai,Economy,6.0,44,2410
8801,Indigo,6E-865,Delhi,Afternoon,one,Evening,Mumbai,Economy,6.08,44,2410
8802,Indigo,6E-152,Delhi,Morning,one,Evening,Mumbai,Economy,7.67,44,2410
8803,Indigo,6E-2338,Delhi,Afternoon,one,Night,Mumbai,Economy,8.0,44,2410
8804,Indigo,6E-2154,Delhi,Morning,one,Evening,Mumbai,Economy,8.33,44,2410
8805,Indigo,6E-2193,Delhi,Afternoon,one,Night,Mumbai,Economy,8.33,44,2410
8806,Indigo,6E-7403,Delhi,Early_Morning,one,Evening,Mumbai,Economy,8.67,44,2410
8807,Indigo,6E-5018,Delhi,Afternoon,one,Night,Mumbai,Economy,10.33,44,2410
8808,SpiceJet,SG-8709,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,44,2456
8809,SpiceJet,SG-8803,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.25,44,2456
8810,SpiceJet,SG-8157,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.33,44,2456
8811,SpiceJet,SG-8169,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,44,2456
8812,Air_India,AI-868,Delhi,Evening,zero,Evening,Mumbai,Economy,2.0,44,2476
8813,Air_India,AI-887,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.08,44,2476
8814,Air_India,AI-665,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,44,2476
8815,Air_India,AI-865,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.17,44,2476
8816,Air_India,AI-805,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,44,2476
8817,Air_India,AI-678,Delhi,Morning,zero,Morning,Mumbai,Economy,2.25,44,2476
8818,Air_India,AI-624,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,44,2476
8819,Air_India,AI-636,Delhi,Afternoon,one,Evening,Mumbai,Economy,3.5,44,2476
8820,Air_India,AI-441,Delhi,Evening,one,Night,Mumbai,Economy,3.75,44,2476
8821,Indigo,6E-2046,Delhi,Evening,zero,Evening,Mumbai,Economy,2.17,44,3001
8822,Indigo,6E-5041,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,44,3001
8823,Indigo,6E-5328,Delhi,Morning,zero,Morning,Mumbai,Economy,2.5,44,3001
8824,Vistara,UK-943,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.25,44,3100
8825,Vistara,UK-977,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,44,3100
8826,Vistara,UK-963,Delhi,Morning,zero,Morning,Mumbai,Economy,2.33,44,3100
8827,Vistara,UK-941,Delhi,Evening,zero,Evening,Mumbai,Economy,2.33,44,3100
8828,Vistara,UK-955,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,44,3100
8829,Indigo,6E-2154,Delhi,Morning,one,Afternoon,Mumbai,Economy,4.08,44,2844
8830,Indigo,6E-2097,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,7.58,44,2844
8831,Indigo,6E-282,Delhi,Morning,two_or_more,Evening,Mumbai,Economy,9.67,44,2949
8832,AirAsia,I5-747,Delhi,Evening,one,Late_Night,Mumbai,Economy,5.58,44,3102
8833,AirAsia,I5-747,Delhi,Evening,one,Early_Morning,Mumbai,Economy,12.25,44,3102
8834,Indigo,6E-6202,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.17,44,3570
8835,Indigo,6E-549,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,44,3570
8836,Indigo,6E-573,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,44,3570
8837,Indigo,6E-6722,Delhi,Night,zero,Night,Mumbai,Economy,2.25,44,3570
8838,Air_India,AI-9843,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,9.75,44,3291
8839,GO_FIRST,G8-717,Delhi,Evening,one,Night,Mumbai,Economy,4.75,44,3330
8840,GO_FIRST,G8-713,Delhi,Evening,one,Late_Night,Mumbai,Economy,6.08,44,3330
8841,GO_FIRST,G8-717,Delhi,Evening,one,Late_Night,Mumbai,Economy,9.33,44,3330
8842,SpiceJet,SG-2976,Delhi,Evening,one,Night,Mumbai,Economy,4.5,44,3371
8843,SpiceJet,SG-2976,Delhi,Evening,one,Morning,Mumbai,Economy,14.42,44,3371
8844,Indigo,6E-181,Delhi,Early_Morning,one,Morning,Mumbai,Economy,4.83,44,3553
8845,Air_India,AI-491,Delhi,Morning,one,Afternoon,Mumbai,Economy,3.92,44,3554
8846,Air_India,AI-839,Delhi,Night,one,Early_Morning,Mumbai,Economy,9.75,44,3831
8847,Air_India,AI-839,Delhi,Night,one,Morning,Mumbai,Economy,12.25,44,3831
8848,Air_India,AI-542,Delhi,Morning,one,Night,Mumbai,Economy,14.17,44,3831
8849,Air_India,AI-560,Delhi,Morning,one,Night,Mumbai,Economy,15.75,44,3831
8850,Air_India,AI-542,Delhi,Morning,one,Early_Morning,Mumbai,Economy,21.42,44,3831
8851,Air_India,AI-560,Delhi,Morning,one,Early_Morning,Mumbai,Economy,23.0,44,3831
8852,Air_India,AI-542,Delhi,Morning,one,Morning,Mumbai,Economy,23.92,44,3831
8853,Air_India,AI-560,Delhi,Morning,one,Morning,Mumbai,Economy,25.5,44,3831
8854,Air_India,AI-839,Delhi,Night,one,Night,Mumbai,Economy,25.92,44,3831
8855,Air_India,AI-429,Delhi,Morning,one,Evening,Mumbai,Economy,8.42,44,3855
8856,Air_India,AI-540,Delhi,Night,one,Morning,Mumbai,Economy,11.42,44,3855
8857,Air_India,AI-439,Delhi,Early_Morning,one,Evening,Mumbai,Economy,12.17,44,3855
8858,Air_India,AI-537,Delhi,Evening,one,Morning,Mumbai,Economy,15.83,44,3855
8859,Air_India,AI-540,Delhi,Night,one,Evening,Mumbai,Economy,20.42,44,3855
8860,Air_India,AI-429,Delhi,Morning,one,Morning,Mumbai,Economy,22.25,44,3855
8861,Air_India,AI-537,Delhi,Evening,one,Evening,Mumbai,Economy,24.83,44,3855
8862,Air_India,AI-439,Delhi,Early_Morning,one,Morning,Mumbai,Economy,26.0,44,3855
8863,Air_India,AI-531,Delhi,Evening,one,Night,Mumbai,Economy,25.25,44,3897
8864,Indigo,6E-926,Delhi,Evening,one,Night,Mumbai,Economy,4.92,44,3911
8865,Air_India,AI-9643,Delhi,Evening,one,Afternoon,Mumbai,Economy,20.83,44,4023
8866,Vistara,UK-637,Delhi,Evening,one,Morning,Mumbai,Economy,17.83,44,4381
8867,Vistara,UK-706,Delhi,Afternoon,one,Morning,Mumbai,Economy,21.33,44,4381
8868,Air_India,AI-471,Delhi,Afternoon,one,Evening,Mumbai,Economy,4.58,44,4107
8869,Air_India,AI-435,Delhi,Early_Morning,one,Night,Mumbai,Economy,17.5,44,4161
8870,SpiceJet,SG-3002,Delhi,Early_Morning,one,Morning,Mumbai,Economy,4.25,44,4197
8871,Air_India,AI-469,Delhi,Early_Morning,one,Night,Mumbai,Economy,17.83,44,4233
8872,Vistara,UK-833,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,7.33,44,4691
8873,Vistara,UK-833,Delhi,Early_Morning,one,Night,Mumbai,Economy,15.42,44,4691
8874,Indigo,6E-369,Delhi,Night,one,Early_Morning,Mumbai,Economy,10.0,44,4373
8875,Vistara,UK-673,Delhi,Afternoon,one,Evening,Mumbai,Economy,5.0,44,4968
8876,Vistara,UK-839,Delhi,Afternoon,one,Night,Mumbai,Economy,9.08,44,5040
8877,Vistara,UK-837,Delhi,Evening,one,Morning,Mumbai,Economy,15.58,44,5040
8878,Vistara,UK-837,Delhi,Evening,one,Morning,Mumbai,Economy,18.25,44,5040
8879,Vistara,UK-839,Delhi,Afternoon,one,Morning,Mumbai,Economy,19.5,44,5040
8880,Vistara,UK-837,Delhi,Evening,one,Afternoon,Mumbai,Economy,21.08,44,5040
8881,Air_India,AI-544,Delhi,Evening,one,Night,Mumbai,Economy,6.67,44,4748
8882,GO_FIRST,G8-1404,Delhi,Morning,one,Evening,Mumbai,Economy,7.08,44,4793
8883,Vistara,UK-879,Delhi,Evening,one,Night,Mumbai,Economy,5.33,44,5227
8884,Vistara,UK-829,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,7.0,44,5227
8885,Vistara,UK-899,Delhi,Afternoon,one,Night,Mumbai,Economy,8.25,44,5227
8886,Vistara,UK-859,Delhi,Morning,one,Night,Mumbai,Economy,12.58,44,5227
8887,Vistara,UK-871,Delhi,Night,one,Morning,Mumbai,Economy,13.42,44,5227
8888,Vistara,UK-829,Delhi,Early_Morning,one,Night,Mumbai,Economy,15.5,44,5227
8889,Vistara,UK-879,Delhi,Evening,one,Morning,Mumbai,Economy,16.33,44,5227
8890,Vistara,UK-871,Delhi,Night,one,Afternoon,Mumbai,Economy,17.92,44,5227
8891,Vistara,UK-899,Delhi,Afternoon,one,Morning,Mumbai,Economy,19.25,44,5227
8892,Vistara,UK-859,Delhi,Morning,one,Morning,Mumbai,Economy,23.58,44,5227
8893,Air_India,AI-406,Delhi,Morning,one,Afternoon,Mumbai,Economy,5.42,44,4926
8894,Air_India,AI-401,Delhi,Early_Morning,one,Night,Mumbai,Economy,13.25,44,4939
8895,Air_India,AI-762,Delhi,Night,one,Afternoon,Mumbai,Economy,16.17,44,4939
8896,Air_India,AI-764,Delhi,Evening,one,Afternoon,Mumbai,Economy,19.5,44,4939
8897,Vistara,UK-835,Delhi,Evening,one,Morning,Mumbai,Economy,13.08,44,5355
8898,Vistara,UK-835,Delhi,Evening,one,Morning,Mumbai,Economy,15.75,44,5355
8899,Vistara,UK-835,Delhi,Evening,one,Afternoon,Mumbai,Economy,18.58,44,5355
8900,Vistara,UK-637,Delhi,Evening,one,Night,Mumbai,Economy,4.42,44,5364
8901,Vistara,UK-706,Delhi,Afternoon,one,Night,Mumbai,Economy,7.92,44,5364
8902,GO_FIRST,G8-2609,Delhi,Night,one,Morning,Mumbai,Economy,11.17,44,5087
8903,AirAsia,I5-784,Delhi,Evening,one,Late_Night,Mumbai,Economy,8.5,44,5230
8904,AirAsia,I5-784,Delhi,Evening,one,Early_Morning,Mumbai,Economy,15.17,44,5230
8905,Air_India,AI-411,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,6.33,44,5231
8906,Air_India,AI-403,Delhi,Afternoon,one,Evening,Mumbai,Economy,6.33,44,5246
8907,Air_India,AI-403,Delhi,Afternoon,one,Early_Morning,Mumbai,Economy,19.0,44,5246
8908,GO_FIRST,G8-7553,Delhi,Afternoon,one,Night,Mumbai,Economy,7.08,44,5323
8909,GO_FIRST,G8-237,Delhi,Afternoon,one,Night,Mumbai,Economy,9.25,44,5323
8910,Air_India,AI-767,Delhi,Afternoon,one,Night,Mumbai,Economy,7.92,44,5360
8911,GO_FIRST,G8-2509,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,9.75,44,5379
8912,Air_India,AI-877,Delhi,Morning,one,Evening,Mumbai,Economy,6.42,44,5446
8913,Air_India,AI-465,Delhi,Evening,one,Night,Mumbai,Economy,6.25,44,5507
8914,Air_India,AI-512,Delhi,Afternoon,one,Night,Mumbai,Economy,8.92,44,5507
8915,Air_India,AI-811,Delhi,Evening,one,Afternoon,Mumbai,Economy,18.92,44,5703
8916,SpiceJet,SG-8483,Delhi,Evening,one,Morning,Mumbai,Economy,16.33,44,5761
8917,GO_FIRST,G8-194,Delhi,Night,one,Early_Morning,Mumbai,Economy,11.42,44,5806
8918,Air_India,AI-469,Delhi,Early_Morning,one,Evening,Mumbai,Economy,11.17,44,5852
8919,Vistara,UK-811,Delhi,Early_Morning,one,Morning,Mumbai,Economy,5.5,44,6296
8920,Vistara,UK-817,Delhi,Evening,one,Night,Mumbai,Economy,5.75,44,6296
8921,Vistara,UK-813,Delhi,Evening,one,Night,Mumbai,Economy,5.83,44,6296
8922,Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Economy,6.0,44,6296
8923,Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Economy,6.5,44,6296
8924,Vistara,UK-817,Delhi,Evening,one,Night,Mumbai,Economy,7.33,44,6296
8925,Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Economy,7.58,44,6296
8926,Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Economy,9.17,44,6296
8927,Vistara,UK-801,Delhi,Morning,one,Night,Mumbai,Economy,11.17,44,6296
8928,Vistara,UK-807,Delhi,Night,one,Morning,Mumbai,Economy,11.58,44,6296
8929,GO_FIRST,G8-2401,Delhi,Morning,one,Evening,Mumbai,Economy,8.0,44,5958
8930,GO_FIRST,G8-2403,Delhi,Morning,one,Evening,Mumbai,Economy,8.0,44,5958
8931,GO_FIRST,G8-211,Delhi,Morning,one,Night,Mumbai,Economy,11.33,44,6042
8932,GO_FIRST,G8-113,Delhi,Early_Morning,one,Morning,Mumbai,Economy,5.58,44,6146
8933,GO_FIRST,G8-119,Delhi,Evening,one,Early_Morning,Mumbai,Economy,12.75,44,6146
8934,Air_India,AI-807,Delhi,Evening,one,Night,Mumbai,Economy,27.75,44,6181
8935,Vistara,UK-627,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,26.67,44,6564
8936,Air_India,AI-485,Delhi,Early_Morning,one,Evening,Mumbai,Economy,10.92,44,6312
8937,GO_FIRST,G8-211,Delhi,Morning,one,Afternoon,Mumbai,Economy,6.75,44,6334
8938,Air_India,AI-9857,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,7.25,44,6339
8939,Air_India,AI-885,Delhi,Morning,one,Night,Mumbai,Economy,11.5,44,6433
8940,Air_India,AI-885,Delhi,Morning,one,Evening,Mumbai,Economy,5.67,44,6470
8941,Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Economy,24.5,44,6662
8942,Air_India,AI-453,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,10.08,44,6934
8943,Vistara,UK-705,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,5.5,44,7575
8944,Vistara,UK-707,Delhi,Evening,one,Night,Mumbai,Economy,6.0,44,7575
8945,Vistara,UK-747,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,6.5,44,7575
8946,Vistara,UK-737,Delhi,Afternoon,one,Night,Mumbai,Economy,7.58,44,7575
8947,Vistara,UK-705,Delhi,Early_Morning,one,Night,Mumbai,Economy,12.83,44,7575
8948,Vistara,UK-747,Delhi,Early_Morning,one,Night,Mumbai,Economy,13.83,44,7575
8949,Vistara,UK-705,Delhi,Early_Morning,one,Night,Mumbai,Economy,16.0,44,7575
8950,Vistara,UK-727,Delhi,Night,one,Afternoon,Mumbai,Economy,16.5,44,7575
8951,Vistara,UK-747,Delhi,Early_Morning,one,Night,Mumbai,Economy,17.0,44,7575
8952,GO_FIRST,G8-7541,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,6.08,44,7234
8953,GO_FIRST,G8-165,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,8.0,44,7234
8954,GO_FIRST,G8-103,Delhi,Evening,one,Early_Morning,Mumbai,Economy,12.33,44,7469
8955,GO_FIRST,G8-101,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,9.5,44,7904
8956,Air_India,AI-9015,Delhi,Morning,one,Evening,Mumbai,Economy,8.33,44,8592
8957,GO_FIRST,G8-286,Delhi,Morning,one,Evening,Mumbai,Economy,7.5,44,9337
8958,GO_FIRST,G8-286,Delhi,Morning,one,Evening,Mumbai,Economy,8.83,44,9337
8959,Vistara,UK-847,Delhi,Morning,one,Morning,Mumbai,Economy,22.75,44,10071
8960,GO_FIRST,G8-191,Delhi,Morning,one,Evening,Mumbai,Economy,8.92,44,9874
8961,GO_FIRST,G8-266,Delhi,Early_Morning,one,Evening,Mumbai,Economy,11.75,44,9874
8962,Air_India,AI-885,Delhi,Morning,one,Night,Mumbai,Economy,10.92,44,11310
8963,GO_FIRST,G8-213,Delhi,Morning,one,Evening,Mumbai,Economy,6.33,44,12593
8964,Vistara,UK-953,Delhi,Night,zero,Night,Mumbai,Economy,2.17,45,2476
8965,Vistara,UK-981,Delhi,Night,zero,Night,Mumbai,Economy,2.17,45,2476
8966,Vistara,UK-927,Delhi,Morning,zero,Morning,Mumbai,Economy,2.08,45,2700
8967,Vistara,UK-993,Delhi,Afternoon,zero,Afternoon,Mumbai,Economy,2.17,45,2700
8968,Vistara,UK-951,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.17,45,2700
8969,Vistara,UK-933,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.17,45,2700
8970,Vistara,UK-985,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,45,2700
8971,Vistara,UK-995,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.25,45,2700
8972,Vistara,UK-945,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,45,2700
8973,GO_FIRST,G8-530,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.08,45,2410
8974,AirAsia,I5-764,Delhi,Early_Morning,zero,Early_Morning,Mumbai,Economy,2.17,45,2410
8975,Indigo,6E-2054,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,45,2410
8976,GO_FIRST,G8-334,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,45,2410
8977,Indigo,6E-5329,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,45,2410
8978,Indigo,6E-6278,Delhi,Morning,zero,Morning,Mumbai,Economy,2.17,45,2410
8979,GO_FIRST,G8-336,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.17,45,2410
8980,GO_FIRST,G8-2501,Delhi,Late_Night,zero,Early_Morning,Mumbai,Economy,2.25,45,2410
8981,GO_FIRST,G8-338,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.25,45,2410
8982,GO_FIRST,G8-392,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,45,2410
8983,GO_FIRST,G8-323,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,45,2410
8984,GO_FIRST,G8-346,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,45,2410
8985,AirAsia,I5-482,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,45,2410
8986,GO_FIRST,G8-354,Delhi,Night,zero,Late_Night,Mumbai,Economy,2.25,45,2410
8987,GO_FIRST,G8-330,Delhi,Night,zero,Night,Mumbai,Economy,2.5,45,2410
8988,AirAsia,I5-773,Delhi,Evening,one,Late_Night,Mumbai,Economy,6.42,45,2409
8989,AirAsia,I5-735,Delhi,Night,one,Early_Morning,Mumbai,Economy,9.83,45,2409
8990,AirAsia,I5-773,Delhi,Evening,one,Early_Morning,Mumbai,Economy,11.67,45,2409
8991,AirAsia,I5-740,Delhi,Early_Morning,one,Night,Mumbai,Economy,12.58,45,2409
8992,AirAsia,I5-798,Delhi,Afternoon,one,Late_Night,Mumbai,Economy,13.75,45,2409
8993,AirAsia,I5-775,Delhi,Afternoon,one,Late_Night,Mumbai,Economy,14.25,45,2409
8994,AirAsia,I5-788,Delhi,Night,one,Afternoon,Mumbai,Economy,14.25,45,2409
8995,AirAsia,I5-740,Delhi,Early_Morning,one,Late_Night,Mumbai,Economy,16.58,45,2409
8996,Indigo,6E-2033,Delhi,Late_Night,one,Early_Morning,Mumbai,Economy,5.5,45,2410
8997,Indigo,6E-6245,Delhi,Afternoon,one,Evening,Mumbai,Economy,6.0,45,2410
8998,Indigo,6E-2013,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,7.58,45,2410
8999,Indigo,6E-2033,Delhi,Late_Night,one,Early_Morning,Mumbai,Economy,7.75,45,2410
9000,Indigo,6E-5042,Delhi,Morning,one,Evening,Mumbai,Economy,7.83,45,2410
9001,SpiceJet,SG-8723,Delhi,Morning,zero,Morning,Mumbai,Economy,2.17,45,2456
9002,SpiceJet,SG-8701,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.25,45,2456
9003,SpiceJet,SG-8709,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,45,2456
9004,SpiceJet,SG-8169,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,45,2456
9005,Air_India,AI-868,Delhi,Evening,zero,Evening,Mumbai,Economy,2.0,45,2476
9006,Air_India,AI-665,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,45,2476
9007,Air_India,AI-865,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.17,45,2476
9008,Air_India,AI-805,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,45,2476
9009,Air_India,AI-678,Delhi,Morning,zero,Morning,Mumbai,Economy,2.25,45,2476
9010,Air_India,AI-624,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,45,2476
9011,Air_India,AI-636,Delhi,Afternoon,one,Evening,Mumbai,Economy,3.17,45,2476
9012,Air_India,AI-441,Delhi,Evening,one,Night,Mumbai,Economy,3.75,45,2476
9013,Vistara,UK-963,Delhi,Morning,zero,Morning,Mumbai,Economy,2.33,45,3100
9014,Vistara,UK-941,Delhi,Evening,zero,Evening,Mumbai,Economy,2.33,45,3100
9015,Vistara,UK-955,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,45,3100
9016,Vistara,UK-977,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,45,3100
9017,Indigo,6E-2519,Delhi,Night,zero,Late_Night,Mumbai,Economy,2.08,45,2791
9018,Indigo,6E-5001,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,45,2791
9019,Indigo,6E-218,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.17,45,2791
9020,Indigo,6E-6261,Delhi,Evening,zero,Night,Mumbai,Economy,2.08,45,3001
9021,Indigo,6E-5328,Delhi,Morning,zero,Morning,Mumbai,Economy,2.25,45,3001
9022,AirAsia,I5-721,Delhi,Night,one,Early_Morning,Mumbai,Economy,10.5,45,3102
9023,AirAsia,I5-1529,Delhi,Morning,one,Night,Mumbai,Economy,11.0,45,3102
9024,AirAsia,I5-1529,Delhi,Morning,one,Late_Night,Mumbai,Economy,15.0,45,3102
9025,GO_FIRST,G8-717,Delhi,Evening,one,Night,Mumbai,Economy,4.42,45,3330
9026,GO_FIRST,G8-713,Delhi,Night,one,Late_Night,Mumbai,Economy,5.92,45,3330
9027,GO_FIRST,G8-717,Delhi,Evening,one,Late_Night,Mumbai,Economy,9.25,45,3330
9028,Indigo,6E-607,Delhi,Night,one,Early_Morning,Mumbai,Economy,7.5,45,3549
9029,Indigo,6E-153,Delhi,Evening,one,Early_Morning,Mumbai,Economy,10.17,45,3549
9030,Indigo,6E-5026,Delhi,Early_Morning,one,Morning,Mumbai,Economy,4.75,45,3553
9031,Indigo,6E-2033,Delhi,Late_Night,one,Morning,Mumbai,Economy,10.0,45,3553
9032,Indigo,6E-171,Delhi,Late_Night,zero,Late_Night,Mumbai,Economy,2.08,45,3570
9033,Indigo,6E-5087,Delhi,Night,zero,Night,Mumbai,Economy,2.08,45,3570
9034,Air_India,AI-9643,Delhi,Evening,one,Afternoon,Mumbai,Economy,20.83,45,3564
9035,Indigo,6E-736,Delhi,Night,one,Early_Morning,Mumbai,Economy,10.0,45,3662
9036,Vistara,UK-627,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,26.67,45,4170
9037,Air_India,AI-542,Delhi,Morning,one,Night,Mumbai,Economy,13.58,45,3831
9038,Air_India,AI-560,Delhi,Early_Morning,one,Night,Mumbai,Economy,16.25,45,3831
9039,Air_India,AI-542,Delhi,Morning,one,Early_Morning,Mumbai,Economy,21.42,45,3831
9040,Air_India,AI-560,Delhi,Early_Morning,one,Early_Morning,Mumbai,Economy,24.08,45,3831
9041,Indigo,6E-5041,Delhi,Evening,zero,Night,Mumbai,Economy,2.08,45,3855
9042,Air_India,AI-429,Delhi,Morning,one,Evening,Mumbai,Economy,7.33,45,3855
9043,Air_India,AI-439,Delhi,Early_Morning,one,Evening,Mumbai,Economy,11.08,45,3855
